Name: , Address: 4a:7e:ca:b9:d7:4e, manufacturer data: 4c0010050318e40a5e
Name: , Address: 2c:41:a1:a2:44:3c, manufacturer data: 010a410086ffa53723, serviceUUID: 0000febe-0000-1000-8000-00805f9b34fb
Name: , Address: 4d:72:10:61:dc:2b, manufacturer data: 4c001005111c2715de
Name: , Address: 7e:45:3a:af:38:a1, manufacturer data: 4c0010051a1c299410
Name: , Address: 47:0f:b2:3e:12:b3, manufacturer data: 4c0010063a1ec841f3a2, txPower: 8
Name: , Address: 46:c6:0a:d7:a6:79, manufacturer data: 4c000c0e006d2fdf335350ef230f7f0ddea310057b1c05cefb
Name: , Address: 61:69:9a:3c:7d:88, manufacturer data: 4c0010051a1ca2da26
Name: , Address: 6e:c4:77:7d:c1:bf, manufacturer data: 4c000d041889deaa10051a1c32b9b2
Name: , Address: 53:1f:82:63:b9:16, manufacturer data: 4c0010067b1e17159cff, txPower: 7
Name: , Address: 57:3d:e8:85:18:94, manufacturer data: 4c001006131e415ab564, txPower: 12
Name: , Address: e6:db:47:19:27:a3
Name: , Address: 71:93:58:06:4f:89, manufacturer data: 4c001005031ce7c1af, txPower: 12
Name: , Address: 60:45:12:76:98:96, manufacturer data: 4c001005031c7a4c58
Name: , Address: 43:04:f9:83:20:f9, manufacturer data: 4c0010050318e0057c
Name: , Address: 75:35:10:de:bb:ee, manufacturer data: 4c0010051318fe902e
Name: , Address: 56:ca:9d:d1:45:7f, manufacturer data: 4c001005131c569d05, txPower: 12
Name: , Address: 4d:72:10:61:dc:2b, manufacturer data: 4c001005111c2715de
Name: , Address: 61:69:9a:3c:7d:88, manufacturer data: 4c0010051a1ca2da26
Name: , Address: 7e:45:3a:af:38:a1, manufacturer data: 4c0010051a1c299410
Name: , Address: 7b:4c:3a:08:35:8b, manufacturer data: 4c001005031cc363d5
Name: test
Name: , Address: 59:5c:32:85:c0:8b, manufacturer data: 4c001005011882cdb2
Name: , Address: 75:3e:ab:29:a1:e6, manufacturer data: 4c00100501989d87f0
Name: , Address: 70:16:b1:b7:b9:e2, manufacturer data: 4c0010051a183b76cf
Name: , Address: 79:2b:14:87:6d:b2, manufacturer data: 4c001005011840b4b1, txPower: 24
Name: , Address: 48:18:0e:c2:be:b6, manufacturer data: 4c001005131c6d93e7
Name: , Address: 44:f5:1d:24:30:4d, manufacturer data: 4c00100513182cd3d0
Name: , Address: 7e:37:17:27:a5:05, manufacturer data: 4c001006031ea75890c1, txPower: 12
Name: , Address: 57:3d:e8:85:18:94, manufacturer data: 4c001006131e415ab564, txPower: 12
Name: , Address: 59:44:74:31:4f:21, manufacturer data: 4c001005071c466146
Name: , Address: 4b:be:02:86:15:91, manufacturer data: 4c0010061a1ecd6b6d63, txPower: 12
Name: , Address: 4d:50:f2:38:53:1e, manufacturer data: 4c001005031c306222
Name: , Address: 66:bb:6e:07:46:37, manufacturer data: 4c0010051b1c4620d2
Name: , Address: e6:db:47:19:27:a3
Name: , Address: 60:45:12:76:98:96, manufacturer data: 4c001005031c7a4c58
Name: , Address: 7a:13:d5:5c:c8:de, manufacturer data: 4c0010060a1edcc470d5, txPower: 7
Name: , Address: 44:27:90:4d:4b:90, manufacturer data: 4c001005331814ad68, txPower: 8
Name: , Address: 2c:41:a1:81:42:f2, manufacturer data: 010951127e5dd5d2170cc2b3, serviceUUID: 0000febe-0000-1000-8000-00805f9b34fb, txPower: -10
Name: , Address: 46:c6:0a:d7:a6:79, manufacturer data: 4c000c0e006d2fdf335350ef230f7f0ddea310057b1c05cefb
Name: , Address: 7e:8e:4f:64:f2:88, manufacturer data: 4c001005411ce2eae5, txPower: 12
Name: , Address: 5e:16:80:d3:81:09, manufacturer data: 4c0010051318d857f2
Name: , Address: 4a:80:e9:b0:cf:e9, manufacturer data: 4c001005019801b44b, txPower: 24
Name: , Address: 76:c3:d9:62:ce:f1, manufacturer data: 4c001005131cd082af
Name: , Address: 43:04:f9:83:20:f9, manufacturer data: 4c0010050318e0057c
Name: , Address: 6e:57:2d:72:13:21, manufacturer data: 4c0010050b1c70541a
Name: , Address: 2c:41:a1:a2:44:3c, manufacturer data: 010a410086ffa53723, serviceUUID: 0000febe-0000-1000-8000-00805f9b34fb
Name: , Address: 51:40:a1:9a:f7:8f, manufacturer data: 4c0010062a1e8f5a025b, txPower: 7
Name: , Address: 53:1f:82:63:b9:16, manufacturer data: 4c0010067b1e17159cff, txPower: 7
Name: , Address: 4e:05:bd:c5:97:22, manufacturer data: 4c001005171c2e190b
Name: , Address: 70:16:b1:b7:b9:e2, manufacturer data: 4c0010051a183b76cf
Name: , Address: e6:db:47:19:27:a3
Name: , Address: 77:0d:1e:5b:71:03, manufacturer data: 4c001005031ca806c4
Name: , Address: 7e:37:17:27:a5:05, manufacturer data: 4c001006031ea75890c1, txPower: 12
Name: , Address: 56:ca:9d:d1:45:7f, manufacturer data: 4c001005131c569d05, txPower: 12
Name: test
Name: , Address: 7e:45:3a:af:38:a1, manufacturer data: 4c0010051a1c299410
Name: , Address: 5e:16:80:d3:81:09, manufacturer data: 4c0010051318d857f2
Name: , Address: 4d:50:f2:38:53:1e, manufacturer data: 4c0010050b1c306222
Name: , Address: 76:c3:d9:62:ce:f1, manufacturer data: 4c001005131cd082af
Name: , Address: 4a:80:e9:b0:cf:e9, manufacturer data: 4c001005019801b44b, txPower: 24
Name: , Address: 60:45:12:76:98:96, manufacturer data: 4c001005031c7a4c58
Name: , Address: 59:44:74:31:4f:21, manufacturer data: 4c001005071c466146
Name: , Address: 66:bb:6e:07:46:37, manufacturer data: 4c0010051b1c4620d2
Name: , Address: 75:35:10:de:bb:ee, manufacturer data: 4c0010051318fe902e
Name: , Address: 4d:72:10:61:dc:2b, manufacturer data: 4c001005111c2715de
Name: , Address: 7b:4c:3a:08:35:8b, manufacturer data: 4c0010050b1cc363d5
Name: , Address: 43:04:f9:83:20:f9, manufacturer data: 4c0010050318e0057c
Name: , Address: 79:2b:14:87:6d:b2, manufacturer data: 4c001005011840b4b1, txPower: 24
Name: , Address: 59:5c:32:85:c0:8b, manufacturer data: 4c001005011882cdb2
Name: , Address: 75:3e:ab:29:a1:e6, manufacturer data: 4c00100501989d87f0
Name: , Address: 4b:be:02:86:15:91, manufacturer data: 4c0010061a1ecd6b6d63, txPower: 12
Name: , Address: 44:f5:1d:24:30:4d, manufacturer data: 4c00100513182cd3d0
Name: , Address: 04:52:c7:c0:8e:e9, manufacturer data: 1001400a0101b8c385655ae0, serviceUUID: 0000febe-0000-1000-8000-00805f9b34fb
Name: , Address: 2c:41:a1:a2:44:3c, manufacturer data: 010a410086ffa53723, serviceUUID: 0000febe-0000-1000-8000-00805f9b34fb
Name: , Address: 53:1f:82:63:b9:16, manufacturer data: 4c0010067b1e17159cff, txPower: 7
Name: , Address: 7e:8e:4f:64:f2:88, manufacturer data: 4c001005411ce2eae5, txPower: 12
Name: , Address: 5f:66:01:d3:81:92, manufacturer data: 4c0010050198904e18, txPower: 24
Name: , Address: 61:69:9a:3c:7d:88, manufacturer data: 4c0010051a1ca2da26
Name: , Address: 48:18:0e:c2:be:b6, manufacturer data: 4c001005131c6d93e7
Name: , Address: 46:c6:0a:d7:a6:79, manufacturer data: 4c000c0e006d2fdf335350ef230f7f0ddea310057b1c05cefb
Name: , Address: 4e:05:bd:c5:97:22, manufacturer data: 4c0010051b1c2e190b
Name: , Address: 43:89:a8:5f:fd:62, manufacturer data: 4c00100501980040ed, txPower: 24
Name: , Address: ff:7f:ff:85:bf:e5, manufacturer data: 8700096d, serviceUUID: 6a4e3e10-667b-11e3-949a-0800200c9a66
Name: , Address: 46:5d:82:f4:dc:9a, manufacturer data: 4c0010050318246016
Name: , Address: 46:cd:3a:3a:45:4e, manufacturer data: 4c001005031c55c4c0, txPower: 12
Name: , Address: 6e:57:2d:72:13:21, manufacturer data: 4c0010050b1c70541a
Name: , Address: 2c:41:a1:a2:42:e0, manufacturer data: 010b0100921a6f7946, serviceUUID: 0000febe-0000-1000-8000-00805f9b34fb
Name: , Address: 5a:2b:d9:28:17:20, manufacturer data: 4c001006471e6462b455, txPower: 12
Name: , Address: 7a:e5:a4:c6:49:49, manufacturer data: 4c001005571c811b2c, txPower: 12
Name: , Address: 78:21:cf:5a:19:91, manufacturer data: 4c0010055e1cd456f1, txPower: 12
Name: , Address: 7b:4c:3a:08:35:8b, manufacturer data: 4c0010050b1cc363d5
Name: , Address: 4d:50:f2:38:53:1e, manufacturer data: 4c0010050b1c306222
Name: , Address: 59:44:74:31:4f:21, manufacturer data: 4c001005071c466146
Name: , Address: 7e:37:17:27:a5:05, manufacturer data: 4c001006031ea75890c1, txPower: 12
Name: , Address: 76:c3:d9:62:ce:f1, manufacturer data: 4c001005131cd082af
Name: , Address: 48:cc:e9:30:1b:23, manufacturer data: 4c0010050d18f8b59f
Name: , Address: 46:c6:0a:d7:a6:79, manufacturer data: 4c000c0e006d2fdf335350ef230f7f0ddea310057b1c05cefb
Name: , Address: 43:89:a8:5f:fd:62, manufacturer data: 4c00100501980040ed, txPower: 24
Name: , Address: 43:04:f9:83:20:f9, manufacturer data: 4c0010050318e0057c
Name: , Address: 04:52:c7:c0:8e:e9, manufacturer data: 1001400a0101b8c385655ae0, serviceUUID: 0000febe-0000-1000-8000-00805f9b34fb
Name: test
Name: , Address: 4d:72:10:61:dc:2b, manufacturer data: 4c001005111c2715de
Name: , Address: 61:69:9a:3c:7d:88, manufacturer data: 4c0010051a1ca2da26
Name: , Address: 56:ca:9d:d1:45:7f, manufacturer data: 4c001005131c569d05, txPower: 12
Name: , Address: 4b:be:02:86:15:91, manufacturer data: 4c0010061a1ecd6b6d63, txPower: 12
Name: , Address: 2c:41:a1:a2:42:e0, manufacturer data: 010b0100921a6f7946, serviceUUID: 0000febe-0000-1000-8000-00805f9b34fb
Name: , Address: 57:3d:e8:85:18:94, manufacturer data: 4c001006131e415ab564, txPower: 12
Name: , Address: 5e:16:80:d3:81:09, manufacturer data: 4c0010051318d857f2
Name: , Address: e6:db:47:19:27:a3
Name: , Address: 44:f5:1d:24:30:4d, manufacturer data: 4c00100513182cd3d0
Name: , Address: 44:27:90:4d:4b:90, manufacturer data: 4c001005331814ad68, txPower: 8
Name: , Address: 47:0f:b2:3e:12:b3, manufacturer data: 4c0010063a1ec841f3ae, txPower: 8
Name: , Address: 75:3e:ab:29:a1:e6, manufacturer data: 4c00100501989d87f0
Name: , Address: 60:45:12:76:98:96, manufacturer data: 4c001005031c7a4c58
Name: , Address: 4e:05:bd:c5:97:22, manufacturer data: 4c0010051b1c2e190b
Name: , Address: 2c:41:a1:a2:44:3c, manufacturer data: 010a410086ffa53723, serviceUUID: 0000febe-0000-1000-8000-00805f9b34fb
Name: , Address: 48:18:0e:c2:be:b6, manufacturer data: 4c001005131c6d93e7
Name: , Address: 7e:45:3a:af:38:a1, manufacturer data: 4c0010051a1c299410
Name: , Address: 4a:80:e9:b0:cf:e9, manufacturer data: 4c001005019801b44b, txPower: 24
Name: , Address: 7e:8e:4f:64:f2:88, manufacturer data: 4c001005411ce2eae5, txPower: 12
Name: , Address: 75:35:10:de:bb:ee, manufacturer data: 4c0010051318fe902e
Name: , Address: 53:1f:82:63:b9:16, manufacturer data: 4c0010067b1e17159cff, txPower: 7
Name: , Address: 6e:57:2d:72:13:21, manufacturer data: 4c0010050b1c70541a
Name: , Address: 66:bb:6e:07:46:37, manufacturer data: 4c0010051b1c4620d2
Name: , Address: e3:77:8f:b8:15:e3, manufacturer data: 4c00121900a5ea2b247754dc9c005edf296e65b627817771f757d00200
Name: , Address: 7e:37:17:27:a5:05, manufacturer data: 4c001006031ea75890c1, txPower: 12
Name: , Address: 75:35:10:de:bb:ee, manufacturer data: 4c0010051318fe902e
Name: , Address: 76:c3:d9:62:ce:f1, manufacturer data: 4c001005131cd082af
Name: , Address: 6f:74:89:e8:03:29, manufacturer data: 4c0010054b1c48103a, txPower: 8
Name: , Address: 7e:45:3a:af:38:a1, manufacturer data: 4c0010051a1c299410
Name: , Address: 43:04:f9:83:20:f9, manufacturer data: 4c0010050318e0057c
Name: , Address: 4d:50:f2:38:53:1e, manufacturer data: 4c001005031c306222
Name: , Address: 5e:16:80:d3:81:09, manufacturer data: 4c0010051b1cd857f2
Name: test
Name: , Address: 48:18:0e:c2:be:b6, manufacturer data: 4c001005131c6d93e7
Name: , Address: 46:cd:3a:3a:45:4e, manufacturer data: 4c001005031c55c4c0, txPower: 12
Name: , Address: 75:3e:ab:29:a1:e6, manufacturer data: 4c00100501989d87f0
Name: , Address: 4d:7c:66:e5:4e:b0, manufacturer data: 4c001005131cbeebd8, txPower: 7
Name: , Address: 46:c6:0a:d7:a6:79, manufacturer data: 4c000c0e006d2fdf335350ef230f7f0ddea310057b1c05cefb
Name: , Address: 7b:4c:3a:08:35:8b, manufacturer data: 4c0010050b1cc363d5
Name: , Address: 59:44:74:31:4f:21, manufacturer data: 4c001005071c466146
Name: , Address: 04:52:c7:c0:8e:e9, manufacturer data: 1001400a0101b8c385655ae0, serviceUUID: 0000febe-0000-1000-8000-00805f9b34fb
Name: , Address: 2c:41:a1:a2:42:e0, manufacturer data: 010b0100921a6f7946, serviceUUID: 0000febe-0000-1000-8000-00805f9b34fb
Name: , Address: 60:45:12:76:98:96, manufacturer data: 4c001005031c7a4c58
Name: , Address: 7b:2d:eb:b9:0d:be, manufacturer data: 4c001006131ee873a8fa, txPower: 12
Name: , Address: 44:27:90:4d:4b:90, manufacturer data: 4c001005331814ad68, txPower: 8
Name: , Address: 50:0d:76:5e:aa:c4, manufacturer data: 4c0010051318f8ebad
Name: , Address: 68:a8:fc:ef:ef:c9, manufacturer data: 4c000c0e0059732c8e6f1fbd5b66e6f05f8510064b1e8290533b
Name: , Address: 2c:41:a1:a2:44:3c, manufacturer data: 010a410086ffa53723, serviceUUID: 0000febe-0000-1000-8000-00805f9b34fb
Name: , Address: 72:58:0e:25:10:fa, manufacturer data: 4c0010055e1c6bba4a, txPower: 12
Name: , Address: 57:3d:e8:85:18:94, manufacturer data: 4c001006131e415ab564, txPower: 12
Name: , Address: ff:7f:ff:85:bf:e5, manufacturer data: 8700096d, serviceUUID: 6a4e3e10-667b-11e3-949a-0800200c9a66
Name: , Address: e6:db:47:19:27:a3
Name: , Address: 6b:bb:ec:d7:d6:6a, manufacturer data: 4c000719010f202b998f010007ff95307bb869ffe03d06b34b0ca2c30e
Name: , Address: 74:fc:c2:f1:62:f8, manufacturer data: 4c0010050b1c824f5b
Name: , Address: 4e:05:bd:c5:97:22, manufacturer data: 4c001005131c2e190b
Name: , Address: e3:77:8f:b8:15:e3, manufacturer data: 4c00121900a5ea2b247754dc9c005edf296e65b627817771f757d00200
Name: , Address: 8c:61:cf:78:11:fc, manufacturer data: 4c00021574278bdab64445208f0c720eaf05993500000d33c5
Name: , Address: 6b:bb:ec:d7:d6:6a, manufacturer data: 4c000719010f202b998f010007ff95307bb869ffe03d06b34b0ca2c30e
Name: , Address: 4d:50:f2:38:53:1e, manufacturer data: 4c001005031c306222
Name: , Address: 5e:16:80:d3:81:09, manufacturer data: 4c0010051b1cd857f2
Name: , Address: 74:fc:c2:f1:62:f8, manufacturer data: 4c001005071c824f5b
Name: , Address: 59:44:74:31:4f:21, manufacturer data: 4c001005071c466146
Name: , Address: 7e:37:17:27:a5:05, manufacturer data: 4c001006031ea75890c1, txPower: 12
Name: , Address: 72:58:0e:25:10:fa, manufacturer data: 4c0010055e1c6bba4a, txPower: 12
Name: test
Name: , Address: 7b:2d:eb:b9:0d:be, manufacturer data: 4c0010065b1ee873a8fa, txPower: 12
Name: , Address: 76:c3:d9:62:ce:f1, manufacturer data: 4c001005131cd082af
Name: , Address: 46:c6:0a:d7:a6:79, manufacturer data: 4c000c0e006d2fdf335350ef230f7f0ddea310057b1c05cefb
Name: , Address: 7e:45:3a:af:38:a1, manufacturer data: 4c0010051a1c299410
Name: , Address: 56:ca:9d:d1:45:7f, manufacturer data: 4c001005131c569d05, txPower: 12
Name: , Address: 75:35:10:de:bb:ee, manufacturer data: 4c0010051318fe902e
Name: , Address: 66:bb:6e:07:46:37, manufacturer data: 4c001005171c4620d2
Name: , Address: 68:a8:fc:ef:ef:c9, manufacturer data: 4c000c0e005c732ce4452fc947fe951500a210064b1e8290533b
Name: , Address: 60:45:12:76:98:96, manufacturer data: 4c001005031c7a4c58
Name: , Address: 75:3e:ab:29:a1:e6, manufacturer data: 4c00100501989d87f0
Name: , Address: 4c:d1:4a:89:fe:29, manufacturer data: 4c00100513181c7458
Name: , Address: 61:69:9a:3c:7d:88, manufacturer data: 4c0010051a1ca2da26
Name: , Address: 43:04:f9:83:20:f9, manufacturer data: 4c0010050318e0057c
Name: , Address: e6:db:47:19:27:a3
Name: , Address: 44:27:90:4d:4b:90, manufacturer data: 4c001005331814ad68, txPower: 8
Name: , Address: 77:0d:1e:5b:71:03, manufacturer data: 4c001005031ca806c4
Name: , Address: 5a:2b:d9:28:17:20, manufacturer data: 4c001006031e6462b455, txPower: 12
Name: , Address: 57:3d:e8:85:18:94, manufacturer data: 4c001006131e415ab564, txPower: 12
Name: , Address: 04:52:c7:c0:8e:e9, manufacturer data: 1001400a0101b8c385655ae0, serviceUUID: 0000febe-0000-1000-8000-00805f9b34fb
Name: , Address: 53:1f:82:63:b9:16, manufacturer data: 4c0010063a1e17159cff, txPower: 7
Name: , Address: 46:cd:3a:3a:45:4e, manufacturer data: 4c001005031c55c4c0, txPower: 12
Name: , Address: 50:0d:76:5e:aa:c4, manufacturer data: 4c0010051318f8ebad
Name: , Address: 7e:8e:4f:64:f2:88, manufacturer data: 4c001005411ce2eae5, txPower: 12
Name: , Address: 46:5d:82:f4:dc:9a, manufacturer data: 4c0010050318246016
Name: , Address: 4e:05:bd:c5:97:22, manufacturer data: 4c001005131c2e190b
Name: , Address: 6e:57:2d:72:13:21, manufacturer data: 4c0010050b1c70541a
Name: , Address: 72:d1:79:d2:bf:a5, manufacturer data: 4c001005131c181a9f, txPower: 12
Name: , Address: e6:db:47:19:27:a3
Name: , Address: 43:04:f9:83:20:f9, manufacturer data: 4c0010050318e0057c
Name: , Address: 4c:d1:4a:89:fe:29, manufacturer data: 4c00100513181c7458
Name: , Address: 5e:16:80:d3:81:09, manufacturer data: 4c0010051b1cd857f2
Name: , Address: 7e:37:17:27:a5:05, manufacturer data: 4c001006031ea75890c1, txPower: 12
Name: , Address: 74:fc:c2:f1:62:f8, manufacturer data: 4c001005071c824f5b
Name: , Address: 60:45:12:76:98:96, manufacturer data: 4c001005031c7a4c58
Name: , Address: 7e:45:3a:af:38:a1, manufacturer data: 4c0010051a1c299410
Name: , Address: 76:c3:d9:62:ce:f1, manufacturer data: 4c001005131cd082af
Name: , Address: 57:3d:e8:85:18:94, manufacturer data: 4c001006131e415ab564, txPower: 12
Name: , Address: 6e:57:2d:72:13:21, manufacturer data: 4c0010050b1c70541a
Name: , Address: 72:58:0e:25:10:fa, manufacturer data: 4c0010055e1c6bba4a, txPower: 12
Name: , Address: 56:ca:9d:d1:45:7f, manufacturer data: 4c001005131c569d05, txPower: 12
Name: , Address: 46:cd:3a:3a:45:4e, manufacturer data: 4c001005031c55c4c0, txPower: 12
Name: test
Name: , Address: 61:69:9a:3c:7d:88, manufacturer data: 4c0010051a1ca2da26
Name: , Address: 77:0d:1e:5b:71:03, manufacturer data: 4c001005031ca806c4
Name: , Address: 7b:2d:eb:b9:0d:be, manufacturer data: 4c000c0e00bf31eacf069f469e6b3c561eb010065b1ee873a8f6
Name: , Address: 6b:bb:ec:d7:d6:6a, manufacturer data: 4c000719010f202b998f010007ff95307bb869ffe03d06b34b0ca2c30e
Name: , Address: 4d:7c:66:e5:4e:b0, manufacturer data: 4c001005131cbeebd8, txPower: 7
Name: , Address: 46:c6:0a:d7:a6:79, manufacturer data: 4c000c0e006d2fdf335350ef230f7f0ddea310057b1c05cefb
Name: , Address: 50:0d:76:5e:aa:c4, manufacturer data: 4c0010051318f8ebad
Name: , Address: 7c:76:1d:0e:c9:67, manufacturer data: 4c001005131c6d7729
Name: , Address: 43:89:a8:5f:fd:62, manufacturer data: 4c00100501980040ed, txPower: 24
Name: , Address: c8:d0:83:c4:98:a0, manufacturer data: 4c00100501103a559b
Name: , Address: 59:44:74:31:4f:21, manufacturer data: 4c001005071c466146
Name: , Address: 7d:f5:0e:e9:3d:0f, manufacturer data: 4c001005031cf70cc1
Name: , Address: 48:18:0e:c2:be:b6, manufacturer data: 4c001005131c6d93e7
Name: , Address: 7e:c8:91:e1:e4:29, manufacturer data: 4c0010051b1cb56f91
Name: , Address: 75:3e:ab:29:a1:e6, manufacturer data: 4c00100501989d87f0
Name: , Address: 04:52:c7:c0:8e:e9, manufacturer data: 1001400a0101b8c385655ae0, serviceUUID: 0000febe-0000-1000-8000-00805f9b34fb
Name: , Address: 68:4e:bc:df:5a:b8, manufacturer data: 4c00100501983640fa, txPower: 24
Name: , Address: 46:e9:f0:9f:85:64, manufacturer data: 4c001005031c42ce53, txPower: 12
Name: , Address: 7b:2d:eb:b9:0d:be, manufacturer data: 4c000c0e00c431cbc604fc435ddd97c0281f10065b1ee873a8f6
Name: , Address: 2c:41:a1:81:42:f2, manufacturer data: 010951127e5dd5d2170cc2b3, serviceUUID: 0000febe-0000-1000-8000-00805f9b34fb, txPower: -10
Name: , Address: 6b:bb:ec:d7:d6:6a, manufacturer data: 4c000719010f202b998f010007ff95307bb869ffe03d06b34b0ca2c30e
Name: , Address: 7e:37:17:27:a5:05, manufacturer data: 4c001006031ea75890c1, txPower: 12
Name: , Address: 56:ca:9d:d1:45:7f, manufacturer data: 4c001005131c569d05, txPower: 12
Name: , Address: 5e:16:80:d3:81:09, manufacturer data: 4c0010051318d857f2
Name: , Address: 74:fc:c2:f1:62:f8, manufacturer data: 4c001005071c824f5b
Name: , Address: 61:69:9a:3c:7d:88, manufacturer data: 4c0010051a1ca2da26
Name: test
Name: , Address: 46:e9:f0:9f:85:64, manufacturer data: 4c001005031c42ce53, txPower: 12
Name: , Address: 60:45:12:76:98:96, manufacturer data: 4c001005031c7a4c58
Name: , Address: 5a:2b:d9:28:17:20, manufacturer data: 4c001006031e6462b455, txPower: 12
Name: , Address: 7e:45:3a:af:38:a1, manufacturer data: 4c0010051a1c299410
Name: , Address: 57:3d:e8:85:18:94, manufacturer data: 4c000c0e00910837b01b2787b7e78a325a3110065b1e415ab564
Name: , Address: 40:c9:2d:cd:a4:13, manufacturer data: 4c001005131c2d5d50, txPower: 12
Name: , Address: e6:db:47:19:27:a3
Name: , Address: 7e:8e:4f:64:f2:88, manufacturer data: 4c001005411ce2eae5, txPower: 12
Name: , Address: 6e:57:2d:72:13:21, manufacturer data: 4c0010050b1c70541a
Name: , Address: 7c:76:1d:0e:c9:67, manufacturer data: 4c001005131c6d7729
Name: , Address: 59:44:74:31:4f:21, manufacturer data: 4c001005071c466146
Name: , Address: 76:c3:d9:62:ce:f1, manufacturer data: 4c001005131cd082af
Name: , Address: 48:18:0e:c2:be:b6, manufacturer data: 4c001005131c6d93e7
